order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_001642,CUST_01154,2025-12-29,Call Center,In Transit,1784.16,0.0,1784.16,Card,
ORD_001643,CUST_01730,2025-11-28,Web,Delivered,1789.37,0.0,1789.37,COD,
ORD_001644,CUST_00794,2025-10-28,App,In Transit,492.7,126.2,366.5,COD,SALE20
ORD_001645,CUST_01818,2025-11-30,Web,In Transit,487.24,0.0,487.24,Card,
ORD_001646,CUST_00627,2025-11-22,Web,Cancelled,344.68,31.06,313.62,Apple Pay,
ORD_001647,CUST_00868,2025-12-29,Web,Delivered,1608.23,112.51,1495.71,Apple Pay,
ORD_001648,CUST_01031,2025-11-02,App,Delivered,1563.47,0.0,1563.47,Card,SALE20
ORD_001649,CUST_01242,2025-11-11,Web,Delivered,410.49,0.0,410.49,Wallet,
ORD_001650,CUST_01914,2025-10-07,Web,Returned,1356.24,0.0,1356.24,Apple Pay,
ORD_001651,CUST_01635,2025-12-04,App,Delivered,1519.4,0.0,1519.4,Card,
ORD_001652,CUST_01094,2025-11-27,Web,In Transit,915.59,262.45,653.14,COD,SALE20
ORD_001653,CUST_01409,2025-12-26,Call Center,Delivered,1341.11,346.57,994.55,Apple Pay,NEW10
ORD_001654,CUST_00771,2025-11-10,App,Delivered,1619.03,0.0,1619.03,Apple Pay,
ORD_001655,CUST_00613,2025-12-21,Web,Delivered,89.81,10.01,79.8,Card,
ORD_001656,CUST_01132,2025-10-11,Web,Delivered,1916.63,211.57,1705.06,COD,
ORD_001657,CUST_01479,2025-10-19,Call Center,Delivered,1077.92,307.58,770.33,COD,SALE20
ORD_001658,CUST_00936,2025-11-17,Call Center,Delivered,661.27,0.0,661.27,Card,SALE20
ORD_001659,CUST_01368,2025-11-30,Call Center,Delivered,1714.07,469.08,1244.99,Apple Pay,FESTIVE
ORD_001660,CUST_01086,2025-12-25,App,Delivered,296.89,0.0,296.89,Wallet,
ORD_001661,CUST_00106,2025-12-13,App,Delivered,266.28,18.62,247.66,Card,
ORD_001662,CUST_00740,2025-12-16,App,Delivered,1793.24,462.15,1331.09,Apple Pay,FESTIVE
ORD_001663,CUST_01560,2025-10-19,App,Cancelled,922.24,0.0,922.24,Wallet,SALE20
ORD_001664,CUST_01714,2025-10-11,App,In Transit,1050.17,0.0,1050.17,Card,
ORD_001665,CUST_00233,2025-12-06,Web,Delivered,1897.79,0.0,1897.79,COD,NEW10
ORD_001666,CUST_00869,2025-12-22,Web,Delivered,582.74,0.0,582.74,Card,
ORD_001667,CUST_00984,2025-11-15,App,Cancelled,1006.12,65.9,940.22,Card,
ORD_001668,CUST_00250,2025-11-23,App,Delivered,1398.55,0.0,1398.55,Card,
ORD_001669,CUST_00218,2025-11-04,Call Center,In Transit,895.34,139.64,755.7,COD,
ORD_001670,CUST_01768,2025-12-27,Web,Delivered,985.24,0.0,985.24,Wallet,
ORD_001671,CUST_01936,2025-11-05,Web,Delivered,979.25,243.93,735.32,Apple Pay,
ORD_001672,CUST_01297,2025-12-12,Web,Delivered,791.98,66.5,725.48,Card,
ORD_001673,CUST_01460,2025-10-11,App,Delivered,574.56,78.56,496.0,Card,SALE20
ORD_001674,CUST_01667,2025-12-26,Web,Delivered,1122.91,0.0,1122.91,Apple Pay,FESTIVE
ORD_001675,CUST_01430,2025-12-17,Web,Delivered,1038.12,0.0,1038.12,Apple Pay,
ORD_001676,CUST_01945,2025-10-29,Web,Delivered,1449.82,0.0,1449.82,Apple Pay,
ORD_001677,CUST_00782,2025-10-18,Web,In Transit,169.11,28.42,140.69,Card,NEW10
ORD_001678,CUST_01580,2026-01-02,App,Delivered,1488.02,0.0,1488.02,Card,
ORD_001679,CUST_01296,2025-10-08,App,Delivered,579.21,0.0,579.21,COD,
ORD_001680,CUST_01843,2025-10-21,App,Delivered,1293.39,293.88,999.5,Wallet,
ORD_001681,CUST_00866,2025-10-31,App,Delivered,1353.37,0.0,1353.37,COD,SALE20
ORD_001682,CUST_01758,2025-11-10,App,Delivered,415.41,99.0,316.41,Card,
ORD_001683,CUST_01998,2025-10-26,Web,Delivered,1207.27,0.0,1207.27,COD,
ORD_001684,CUST_00040,2025-11-09,Web,Delivered,1744.07,0.0,1744.07,Card,
ORD_001685,CUST_00583,2025-10-14,App,Delivered,130.11,14.84,115.27,Wallet,
ORD_001686,CUST_00384,2025-10-08,Call Center,Delivered,394.42,78.21,316.21,COD,
ORD_001687,CUST_01651,2025-11-27,Call Center,Delivered,915.6,237.95,677.65,Apple Pay,
ORD_001688,CUST_01119,2025-11-23,App,Delivered,1968.43,0.0,1968.43,Wallet,
ORD_001689,CUST_00489,2025-11-05,Web,In Transit,1983.73,422.75,1560.98,Wallet,
ORD_001690,CUST_00379,2025-12-07,Web,Returned,1623.42,138.43,1484.98,Card,
ORD_001691,CUST_01906,2025-12-31,App,Delivered,492.87,0.0,492.87,COD,
ORD_001692,CUST_01925,2025-11-10,Web,In Transit,1038.92,304.53,734.38,Card,SALE20
ORD_001693,CUST_00364,2025-10-07,App,In Transit,1499.52,0.0,1499.52,Card,
ORD_001694,CUST_01444,2025-12-29,Web,Returned,1164.65,0.0,1164.65,Wallet,
ORD_001695,CUST_01027,2025-10-19,Web,Delivered,425.26,47.68,377.58,COD,SALE20
ORD_001696,CUST_00110,2025-11-05,Call Center,Delivered,592.69,154.68,438.01,Card,SALE20
ORD_001697,CUST_01164,2025-12-28,App,Delivered,105.49,31.08,74.41,Wallet,
ORD_001698,CUST_01210,2025-12-27,App,Cancelled,1468.83,0.0,1468.83,Wallet,NEW10
ORD_001699,CUST_01073,2025-11-10,App,Delivered,1919.76,0.0,1919.76,Apple Pay,
ORD_001700,CUST_01738,2025-11-24,App,Delivered,827.73,53.24,774.49,COD,
ORD_001701,CUST_00718,2025-11-08,App,Delivered,1431.27,0.0,1431.27,Card,SALE20
ORD_001702,CUST_00220,2025-10-25,App,Delivered,1773.05,199.35,1573.7,COD,NEW10
ORD_001703,CUST_00534,2025-12-05,App,Delivered,1950.96,0.0,1950.96,Wallet,
ORD_001704,CUST_00995,2025-11-09,App,In Transit,1824.45,0.0,1824.45,Wallet,
ORD_001705,CUST_00333,2025-10-09,Call Center,Delivered,1732.39,0.0,1732.39,Wallet,
ORD_001706,CUST_01963,2026-01-01,App,Delivered,1937.19,0.0,1937.19,Apple Pay,
ORD_001707,CUST_01764,2025-11-12,Call Center,Delivered,79.22,0.0,79.22,COD,
ORD_001708,CUST_00028,2026-01-04,App,Delivered,1133.87,0.0,1133.87,Wallet,
ORD_001709,CUST_01446,2025-12-28,App,Cancelled,1082.62,0.0,1082.62,COD,
ORD_001710,CUST_01921,2025-11-01,Web,Delivered,1210.78,0.0,1210.78,COD,
ORD_001711,CUST_01609,2025-12-25,Web,In Transit,1916.81,506.19,1410.61,Apple Pay,FESTIVE
ORD_001712,CUST_01225,2025-12-14,Web,Delivered,1337.22,0.0,1337.22,COD,
ORD_001713,CUST_00583,2025-10-10,App,Delivered,674.64,0.0,674.64,Wallet,FESTIVE
ORD_001714,CUST_00197,2025-10-25,App,Delivered,1530.73,84.53,1446.21,COD,FESTIVE
ORD_001715,CUST_00692,2025-10-11,App,Delivered,56.85,5.03,51.83,Apple Pay,
ORD_001716,CUST_01467,2025-12-06,App,Delivered,1805.31,0.0,1805.31,Card,SALE20
ORD_001717,CUST_01542,2025-12-15,Web,Delivered,317.01,0.0,317.01,Card,
ORD_001718,CUST_00352,2025-12-09,Web,Delivered,471.54,0.0,471.54,Wallet,
ORD_001719,CUST_00903,2025-10-16,Web,Delivered,96.39,0.0,96.39,COD,NEW10
ORD_001720,CUST_01122,2025-11-26,Web,Delivered,128.49,0.0,128.49,COD,
ORD_001721,CUST_01702,2025-10-12,Web,Delivered,901.65,0.0,901.65,Card,FESTIVE
ORD_001722,CUST_00712,2025-10-19,Web,Delivered,420.91,0.0,420.91,Wallet,NEW10
ORD_001723,CUST_00145,2025-12-30,Web,Cancelled,1631.76,0.0,1631.76,Apple Pay,
ORD_001724,CUST_00486,2025-11-19,Web,Returned,1550.32,0.0,1550.32,COD,
ORD_001725,CUST_00631,2025-10-20,Call Center,In Transit,769.38,113.6,655.78,Wallet,
ORD_001726,CUST_01828,2025-11-22,App,Delivered,1842.13,0.0,1842.13,Card,NEW10
ORD_001727,CUST_01616,2025-12-31,App,Delivered,501.78,0.0,501.78,Card,FESTIVE
ORD_001728,CUST_00818,2025-11-12,Web,In Transit,723.81,79.24,644.57,COD,
ORD_001729,CUST_00474,2025-11-07,App,Delivered,437.05,0.0,437.05,Card,NEW10
ORD_001730,CUST_00848,2025-11-03,App,Delivered,1785.38,0.0,1785.38,Wallet,FESTIVE
ORD_001731,CUST_01406,2025-10-09,Web,Delivered,1854.52,311.74,1542.78,COD,FESTIVE
ORD_001732,CUST_01407,2025-12-14,App,Delivered,1599.07,0.0,1599.07,COD,NEW10
ORD_001733,CUST_00782,2025-11-22,App,Delivered,1899.52,0.0,1899.52,Wallet,
ORD_001734,CUST_01999,2025-10-22,App,Delivered,458.81,117.41,341.4,Card,
ORD_001735,CUST_00139,2025-11-22,App,Delivered,1060.95,0.0,1060.95,Wallet,SALE20
ORD_001736,CUST_01370,2025-10-14,App,Delivered,1888.75,0.0,1888.75,Wallet,NEW10
ORD_001737,CUST_01385,2025-12-29,Web,Delivered,1904.94,249.95,1654.99,Card,NEW10
ORD_001738,CUST_00273,2025-11-08,App,Delivered,814.63,234.88,579.75,COD,
ORD_001739,CUST_01847,2025-12-24,Web,Delivered,699.9,0.0,699.9,COD,
ORD_001740,CUST_01900,2025-10-24,App,Cancelled,1898.89,0.0,1898.89,COD,SALE20
ORD_001741,CUST_00917,2025-11-17,Web,Delivered,1796.85,0.0,1796.85,COD,NEW10
ORD_001742,CUST_01996,2025-11-03,Web,Delivered,708.91,50.51,658.4,Apple Pay,
ORD_001743,CUST_00428,2025-12-04,Call Center,Delivered,1609.62,0.0,1609.62,COD,
ORD_001744,CUST_00392,2025-12-23,App,Delivered,1067.69,0.0,1067.69,Wallet,NEW10
ORD_001745,CUST_00692,2025-10-30,Web,Cancelled,1546.18,0.0,1546.18,Apple Pay,NEW10
ORD_001746,CUST_00004,2025-12-04,App,Delivered,84.8,0.0,84.8,Wallet,FESTIVE
ORD_001747,CUST_01025,2025-11-06,App,Delivered,605.9,0.0,605.9,COD,
ORD_001748,CUST_00144,2025-12-01,Web,Returned,1272.65,0.0,1272.65,Apple Pay,SALE20
ORD_001749,CUST_00655,2025-10-16,App,Delivered,1821.43,0.0,1821.43,Wallet,NEW10
ORD_001750,CUST_00853,2025-11-04,App,Delivered,1546.07,0.0,1546.07,Card,
ORD_001751,CUST_01661,2025-11-17,Web,Delivered,1601.34,0.0,1601.34,Wallet,NEW10
ORD_001752,CUST_01090,2025-12-31,Web,Cancelled,1933.82,0.0,1933.82,Apple Pay,SALE20
ORD_001753,CUST_01678,2025-12-24,Web,Delivered,1651.45,0.0,1651.45,Apple Pay,SALE20
ORD_001754,CUST_01537,2026-01-02,Web,Delivered,1574.8,0.0,1574.8,Card,
ORD_001755,CUST_01205,2025-12-31,App,Delivered,373.06,0.0,373.06,Apple Pay,
ORD_001756,CUST_00706,2025-12-05,App,Delivered,1181.59,158.28,1023.31,Card,NEW10
ORD_001757,CUST_01430,2025-10-08,Web,Delivered,1795.25,0.0,1795.25,Apple Pay,FESTIVE
ORD_001758,CUST_00760,2025-12-11,App,Delivered,204.42,26.5,177.92,Card,
ORD_001759,CUST_01463,2025-11-20,App,Delivered,1172.68,113.88,1058.8,Card,NEW10
ORD_001760,CUST_00408,2025-12-21,Web,Delivered,141.23,0.0,141.23,Card,NEW10
ORD_001761,CUST_01732,2025-10-22,Web,Delivered,1193.14,0.0,1193.14,Card,
ORD_001762,CUST_00681,2025-11-23,App,Delivered,972.41,135.64,836.77,COD,NEW10
ORD_001763,CUST_00134,2025-10-19,App,Delivered,71.59,5.19,66.4,Card,NEW10
ORD_001764,CUST_00263,2025-12-29,App,Cancelled,817.71,0.0,817.71,Card,
ORD_001765,CUST_01465,2025-11-19,Call Center,Delivered,1257.38,233.57,1023.81,COD,
ORD_001766,CUST_01109,2025-11-26,Web,Delivered,1271.66,0.0,1271.66,COD,
ORD_001767,CUST_01288,2025-10-20,Web,Delivered,426.92,32.82,394.1,Card,
ORD_001768,CUST_01509,2025-12-31,App,Delivered,100.66,8.98,91.68,Card,NEW10
ORD_001769,CUST_01949,2025-11-09,App,Delivered,789.88,66.22,723.66,Wallet,FESTIVE
ORD_001770,CUST_01116,2025-11-23,App,Delivered,1439.2,391.46,1047.74,Card,
ORD_001771,CUST_01080,2025-12-06,Web,Delivered,834.11,0.0,834.11,COD,
ORD_001772,CUST_01454,2025-12-12,Web,Delivered,1274.9,0.0,1274.9,Wallet,
ORD_001773,CUST_00019,2026-01-01,Call Center,Delivered,292.95,0.0,292.95,COD,
ORD_001774,CUST_00784,2025-12-29,App,Delivered,447.14,0.0,447.14,COD,NEW10
ORD_001775,CUST_00444,2025-12-05,Web,Cancelled,177.16,38.31,138.85,COD,
ORD_001776,CUST_00028,2025-12-10,App,Delivered,106.7,11.98,94.72,Apple Pay,
ORD_001777,CUST_01111,2025-10-23,App,Cancelled,687.02,58.53,628.49,COD,SALE20
ORD_001778,CUST_00716,2025-10-18,App,Delivered,90.91,0.0,90.91,Card,
ORD_001779,CUST_00593,2025-12-04,App,Delivered,499.01,50.48,448.52,Apple Pay,NEW10
ORD_001780,CUST_00321,2025-11-02,App,Delivered,1080.57,78.39,1002.18,Wallet,
ORD_001781,CUST_01886,2025-12-17,App,Delivered,552.53,0.0,552.53,Apple Pay,
ORD_001782,CUST_01763,2025-11-29,Web,Returned,770.43,58.47,711.95,COD,SALE20
ORD_001783,CUST_00775,2025-10-18,App,Delivered,1015.09,284.91,730.18,Wallet,FESTIVE
ORD_001784,CUST_00859,2025-11-18,Call Center,Delivered,756.12,0.0,756.12,COD,
ORD_001785,CUST_00467,2025-12-26,Web,Delivered,1825.67,259.98,1565.68,Wallet,
ORD_001786,CUST_01718,2025-10-23,Web,Delivered,629.53,0.0,629.53,Card,SALE20
ORD_001787,CUST_01861,2025-11-25,App,Delivered,1569.7,0.0,1569.7,Apple Pay,
ORD_001788,CUST_00566,2025-10-17,App,Delivered,420.39,0.0,420.39,Apple Pay,
ORD_001789,CUST_01947,2025-12-16,App,Cancelled,1767.42,106.11,1661.3,Wallet,
ORD_001790,CUST_00434,2025-10-21,App,Delivered,1934.68,0.0,1934.68,Wallet,
ORD_001791,CUST_01875,2025-10-25,App,In Transit,86.88,0.0,86.88,Wallet,NEW10
ORD_001792,CUST_00129,2025-12-06,App,Delivered,1456.75,342.11,1114.64,COD,
ORD_001793,CUST_01143,2025-12-06,App,In Transit,977.39,0.0,977.39,Card,
ORD_001794,CUST_01729,2025-12-19,App,Delivered,324.42,33.42,290.99,COD,
ORD_001795,CUST_00069,2025-12-12,Call Center,In Transit,831.26,0.0,831.26,COD,SALE20
ORD_001796,CUST_01627,2025-12-02,Web,Delivered,826.61,0.0,826.61,COD,
ORD_001797,CUST_00149,2025-11-05,Web,In Transit,611.42,85.83,525.59,Apple Pay,
ORD_001798,CUST_01279,2025-11-11,Web,In Transit,1097.58,278.87,818.72,COD,
ORD_001799,CUST_01518,2025-11-01,App,Delivered,734.35,0.0,734.35,Card,
ORD_001800,CUST_00156,2025-12-08,Web,In Transit,1652.37,283.77,1368.6,Wallet,
ORD_001801,CUST_01699,2025-10-25,Web,Delivered,1746.95,0.0,1746.95,Card,
ORD_001802,CUST_00880,2025-11-27,App,Delivered,418.92,0.0,418.92,Card,NEW10
ORD_001803,CUST_00449,2025-12-18,App,Delivered,1551.41,0.0,1551.41,Wallet,NEW10
ORD_001804,CUST_01856,2025-10-20,Web,Delivered,1428.54,206.58,1221.96,Wallet,
ORD_001805,CUST_01411,2025-10-13,Call Center,Delivered,646.05,0.0,646.05,COD,
ORD_001806,CUST_01331,2025-12-01,Web,Delivered,764.35,140.41,623.93,Apple Pay,
ORD_001807,CUST_00148,2025-12-27,App,Delivered,816.34,0.0,816.34,Card,
ORD_001808,CUST_00509,2025-11-14,App,Delivered,1917.67,404.71,1512.96,Wallet,SALE20
ORD_001809,CUST_00146,2025-11-22,App,In Transit,1601.49,0.0,1601.49,Card,
ORD_001810,CUST_01614,2025-10-28,App,Cancelled,164.76,0.0,164.76,Card,
ORD_001811,CUST_00941,2025-11-02,Web,Delivered,248.68,0.0,248.68,Card,
ORD_001812,CUST_00413,2026-01-04,App,Delivered,1646.58,0.0,1646.58,COD,
ORD_001813,CUST_00926,2025-12-11,App,Delivered,549.9,0.0,549.9,Apple Pay,
ORD_001814,CUST_01873,2025-11-30,App,Delivered,671.82,0.0,671.82,Apple Pay,SALE20
ORD_001815,CUST_01687,2025-12-02,App,Delivered,661.59,0.0,661.59,Wallet,
ORD_001816,CUST_01687,2025-12-18,App,Delivered,1855.0,0.0,1855.0,Wallet,SALE20
ORD_001817,CUST_01167,2025-12-13,App,Delivered,1685.07,413.93,1271.14,Apple Pay,
ORD_001818,CUST_01176,2025-11-07,App,Delivered,1814.71,279.37,1535.34,Card,SALE20
ORD_001819,CUST_00713,2025-10-18,Web,Delivered,1530.6,0.0,1530.6,Wallet,NEW10
ORD_001820,CUST_00315,2026-01-03,App,Delivered,806.46,230.4,576.06,Wallet,
ORD_001821,CUST_01696,2025-10-12,App,Delivered,1268.86,0.0,1268.86,Wallet,SALE20
ORD_001822,CUST_01316,2025-10-31,Web,Delivered,1875.94,467.07,1408.87,Card,NEW10
ORD_001823,CUST_01914,2025-12-12,Web,Delivered,1398.78,133.34,1265.44,Card,FESTIVE
ORD_001824,CUST_00404,2025-11-23,App,Cancelled,1138.83,71.16,1067.67,Card,
ORD_001825,CUST_01916,2025-10-28,App,Delivered,1140.32,0.0,1140.32,Wallet,NEW10
ORD_001826,CUST_01023,2025-12-19,App,Delivered,1115.73,0.0,1115.73,COD,NEW10
ORD_001827,CUST_01629,2026-01-04,Call Center,Delivered,1356.96,165.29,1191.66,COD,
ORD_001828,CUST_01759,2025-11-04,App,Returned,990.83,0.0,990.83,COD,
ORD_001829,CUST_01247,2025-12-24,App,Delivered,1717.45,372.57,1344.88,Card,
ORD_001830,CUST_01226,2025-10-24,App,Delivered,1010.57,280.34,730.23,Card,
ORD_001831,CUST_01617,2025-12-08,App,Cancelled,303.29,0.0,303.29,Card,
ORD_001832,CUST_01229,2025-11-28,App,Delivered,664.91,114.34,550.58,COD,
ORD_001833,CUST_00798,2025-12-19,Web,Delivered,1732.27,0.0,1732.27,Card,FESTIVE
ORD_001834,CUST_00021,2025-11-22,Web,Delivered,505.91,0.0,505.91,Wallet,
ORD_001835,CUST_01155,2025-10-26,App,In Transit,261.43,28.87,232.56,Card,SALE20
ORD_001836,CUST_01570,2025-11-25,App,Cancelled,168.34,0.0,168.34,COD,FESTIVE
ORD_001837,CUST_01284,2025-12-30,Web,Returned,155.12,0.0,155.12,Wallet,SALE20
ORD_001838,CUST_01297,2025-10-10,Web,Delivered,263.97,0.0,263.97,Wallet,SALE20
ORD_001839,CUST_00622,2025-12-19,App,Delivered,1468.27,0.0,1468.27,Wallet,
ORD_001840,CUST_00210,2025-11-01,Web,Delivered,1593.72,0.0,1593.72,Apple Pay,NEW10
ORD_001841,CUST_01540,2025-11-04,Web,Delivered,960.56,100.22,860.34,Card,
ORD_001842,CUST_01021,2025-11-15,App,Delivered,714.03,0.0,714.03,COD,
ORD_001843,CUST_01572,2025-11-04,Web,In Transit,471.98,0.0,471.98,COD,
ORD_001844,CUST_01693,2025-11-21,App,Delivered,822.4,160.69,661.71,COD,
ORD_001845,CUST_00924,2025-12-19,Web,Returned,1743.56,0.0,1743.56,Apple Pay,
ORD_001846,CUST_00405,2026-01-04,App,Cancelled,946.58,278.51,668.07,Wallet,
ORD_001847,CUST_01475,2025-10-13,Web,Delivered,455.22,121.58,333.65,Apple Pay,NEW10
ORD_001848,CUST_00360,2025-11-16,App,Delivered,1993.97,264.51,1729.45,COD,
ORD_001849,CUST_00493,2026-01-02,Web,Delivered,1564.29,128.14,1436.15,Apple Pay,SALE20
ORD_001850,CUST_00643,2025-10-09,Web,Delivered,1458.49,0.0,1458.49,Card,
ORD_001851,CUST_01215,2025-10-30,Call Center,Delivered,871.92,154.95,716.96,COD,SALE20
ORD_001852,CUST_00020,2025-11-22,Web,Returned,120.05,0.0,120.05,COD,NEW10
ORD_001853,CUST_01843,2025-10-20,Web,Delivered,754.34,0.0,754.34,Card,
ORD_001854,CUST_01426,2025-11-09,Web,Delivered,401.0,0.0,401.0,Card,
ORD_001855,CUST_01485,2025-11-03,App,Cancelled,1326.98,0.0,1326.98,Card,FESTIVE
ORD_001856,CUST_01323,2025-12-28,App,In Transit,1131.12,0.0,1131.12,Apple Pay,NEW10
ORD_001857,CUST_01412,2025-10-07,App,In Transit,1010.38,263.42,746.95,Apple Pay,
ORD_001858,CUST_01901,2025-10-17,App,Delivered,686.07,80.99,605.09,Apple Pay,SALE20
ORD_001859,CUST_01715,2025-12-15,App,Delivered,1618.17,0.0,1618.17,Wallet,SALE20
ORD_001860,CUST_01851,2025-11-22,Web,Delivered,430.78,0.0,430.78,Wallet,
ORD_001861,CUST_00390,2025-10-12,App,Delivered,1860.56,435.72,1424.84,Wallet,
ORD_001862,CUST_00782,2025-10-07,App,Delivered,1003.54,122.51,881.03,Card,NEW10
ORD_001863,CUST_01691,2025-11-04,App,Cancelled,1004.57,113.71,890.86,Wallet,NEW10
ORD_001864,CUST_00675,2025-11-09,Web,Delivered,1745.5,343.56,1401.94,Card,NEW10
ORD_001865,CUST_00415,2025-11-21,Web,Delivered,1434.42,169.61,1264.81,Wallet,
ORD_001866,CUST_01492,2025-10-30,App,Delivered,930.17,0.0,930.17,COD,NEW10
ORD_001867,CUST_00671,2026-01-01,App,Delivered,1748.01,0.0,1748.01,COD,
ORD_001868,CUST_00426,2026-01-04,Web,Returned,1499.98,0.0,1499.98,Apple Pay,
ORD_001869,CUST_01381,2025-11-04,App,Delivered,1264.57,133.81,1130.76,Card,NEW10
ORD_001870,CUST_01522,2025-10-27,App,Delivered,1999.63,245.26,1754.37,COD,
ORD_001871,CUST_00416,2025-11-01,Web,Delivered,219.76,24.65,195.11,Wallet,SALE20
ORD_001872,CUST_01326,2025-10-25,App,Delivered,1658.03,0.0,1658.03,Wallet,
ORD_001873,CUST_01645,2025-12-27,App,Delivered,687.16,0.0,687.16,COD,
ORD_001874,CUST_01118,2025-10-14,App,Delivered,182.62,36.0,146.62,Apple Pay,
ORD_001875,CUST_00282,2025-12-12,Web,Delivered,1128.92,0.0,1128.92,Wallet,FESTIVE
ORD_001876,CUST_00558,2025-12-28,Web,Cancelled,567.49,0.0,567.49,Card,
ORD_001877,CUST_00677,2025-11-07,App,Delivered,1115.1,121.57,993.53,Wallet,
ORD_001878,CUST_01715,2025-10-08,Web,Delivered,1038.74,230.57,808.17,COD,
ORD_001879,CUST_01334,2025-12-22,Web,Delivered,1941.2,112.86,1828.34,Card,
ORD_001880,CUST_01753,2025-11-05,App,Delivered,1596.91,0.0,1596.91,Apple Pay,
ORD_001881,CUST_00282,2025-11-03,App,Delivered,50.96,0.0,50.96,Apple Pay,
ORD_001882,CUST_01263,2025-11-26,App,In Transit,581.24,0.0,581.24,Card,
ORD_001883,CUST_01929,2025-12-31,Web,Cancelled,1326.05,0.0,1326.05,Apple Pay,
ORD_001884,CUST_01973,2025-10-14,App,In Transit,407.12,0.0,407.12,Wallet,
ORD_001885,CUST_01590,2025-12-10,Web,In Transit,139.61,0.0,139.61,Wallet,
ORD_001886,CUST_01698,2025-10-27,App,In Transit,1224.08,122.13,1101.95,Wallet,NEW10
ORD_001887,CUST_01431,2025-12-23,Call Center,Delivered,689.56,0.0,689.56,Card,
ORD_001888,CUST_01256,2025-10-07,App,Returned,1714.87,0.0,1714.87,COD,
ORD_001889,CUST_01532,2025-10-22,Call Center,Delivered,1788.65,0.0,1788.65,Wallet,SALE20
ORD_001890,CUST_00113,2025-11-18,Web,In Transit,825.64,0.0,825.64,Wallet,
ORD_001891,CUST_00518,2025-11-23,App,Delivered,160.29,0.0,160.29,Apple Pay,
ORD_001892,CUST_01048,2025-12-08,App,Delivered,1405.55,113.82,1291.73,COD,
ORD_001893,CUST_00985,2025-10-18,Web,Cancelled,538.67,65.34,473.32,Card,
ORD_001894,CUST_00910,2025-11-04,App,Cancelled,1427.28,0.0,1427.28,Apple Pay,
ORD_001895,CUST_01163,2025-10-17,App,In Transit,1866.9,0.0,1866.9,Wallet,
ORD_001896,CUST_01431,2025-11-09,App,Delivered,799.68,0.0,799.68,Wallet,NEW10
ORD_001897,CUST_00152,2025-11-17,App,Delivered,1974.95,417.35,1557.6,Wallet,
ORD_001898,CUST_01874,2025-10-21,Web,Delivered,1695.29,0.0,1695.29,Card,NEW10
ORD_001899,CUST_00625,2025-11-11,App,Returned,862.33,0.0,862.33,Wallet,
ORD_001900,CUST_00181,2025-12-15,Web,Delivered,769.99,0.0,769.99,Apple Pay,
ORD_001901,CUST_01701,2025-10-23,Web,Delivered,295.37,0.0,295.37,Card,
ORD_001902,CUST_01566,2025-11-24,Call Center,Delivered,1265.18,0.0,1265.18,Wallet,
ORD_001903,CUST_01404,2025-12-28,App,In Transit,618.06,0.0,618.06,Wallet,SALE20
ORD_001904,CUST_01184,2025-10-16,App,Delivered,1727.3,0.0,1727.3,Apple Pay,
ORD_001905,CUST_01887,2025-11-18,App,Delivered,613.72,78.74,534.98,Apple Pay,
ORD_001906,CUST_01186,2025-10-29,App,Delivered,844.78,0.0,844.78,Wallet,
ORD_001907,CUST_00999,2025-10-11,App,Delivered,503.3,0.0,503.3,Apple Pay,
ORD_001908,CUST_01664,2025-12-27,Web,Delivered,944.19,0.0,944.19,Card,SALE20
ORD_001909,CUST_00544,2025-10-08,App,Delivered,1011.76,0.0,1011.76,Card,
ORD_001910,CUST_00447,2025-12-03,App,Delivered,1368.01,0.0,1368.01,Apple Pay,NEW10
ORD_001911,CUST_01174,2025-11-07,Web,Delivered,1251.74,358.85,892.89,Apple Pay,
ORD_001912,CUST_00340,2025-11-21,App,Delivered,400.41,115.1,285.3,Apple Pay,
ORD_001913,CUST_00549,2025-10-20,App,Delivered,402.13,94.75,307.38,Apple Pay,SALE20
ORD_001914,CUST_01735,2025-10-14,Web,Delivered,1426.27,189.22,1237.05,COD,SALE20
ORD_001915,CUST_01873,2025-12-31,Call Center,Delivered,1075.62,0.0,1075.62,Card,
ORD_001916,CUST_01520,2025-11-10,App,Delivered,1434.4,114.25,1320.15,Card,NEW10
ORD_001917,CUST_01504,2025-11-15,App,Delivered,534.07,0.0,534.07,Card,NEW10
ORD_001918,CUST_00355,2025-11-21,App,Delivered,1865.71,0.0,1865.71,Wallet,FESTIVE
ORD_001919,CUST_00422,2025-11-22,App,Delivered,71.67,0.0,71.67,Card,
ORD_001920,CUST_00400,2025-12-24,App,In Transit,1143.24,0.0,1143.24,Wallet,SALE20
ORD_001921,CUST_00114,2025-12-18,App,Delivered,1190.1,0.0,1190.1,Apple Pay,
ORD_001922,CUST_00652,2025-10-13,Call Center,Returned,774.47,91.36,683.11,Wallet,
ORD_001923,CUST_01844,2025-12-30,Web,Delivered,480.49,0.0,480.49,Wallet,NEW10
ORD_001924,CUST_01410,2025-11-18,Web,Delivered,794.91,0.0,794.91,COD,SALE20
ORD_001925,CUST_00719,2025-12-12,Web,Delivered,852.37,0.0,852.37,COD,
ORD_001926,CUST_00341,2025-10-19,App,Returned,247.92,0.0,247.92,COD,
ORD_001927,CUST_00536,2025-11-12,Web,Returned,1145.4,0.0,1145.4,COD,
